union_id,name,parusava_id
6036029913,AJMIRIGANJ,60360299
6036029927,BADALPUR,60360299
6036029954,JALSUKA,60360299
6036029967,KAKAILSEO,60360299
6036029981,SHIBPASHA,60360299
6036059911,BAHUBAL,60360599
6036059923,BHADESHWAR,60360599
6036059935,LAMATASHI,60360599
6036059947,MIRPUR,60360599
6036059959,PUTIJURI,60360599
6036059971,SATKAPAN,60360599
6036059983,SNANGHAT,60360599
6036119911,UTTAR PURBA BANIACHANG,60361199
6036119912,UTTAR PASCHIM BANIYACHANG,60361199
6036119918,DAKSHIN PURBA BANIYACHANG,60361199
6036119925,DAKSHIN PASCHIM BANIYACHANG,60361199
6036119931,BARAIURI,60361199
6036119937,DAULATPUR,60361199
6036119944,KAGAPASHA,60361199
6036119950,KHAGAURA,60361199
6036119956,MAKRAMPUR,60361199
6036119963,MANDARI,60361199
6036119969,MURADPUR,60361199
6036119975,PAILARKANDI,60361199
6036119982,PUKHRA,60361199
6036119988,SUJATPUR,60361199
6036119994,SUBIDPUR,60361199
6036269913,AHMADABAD,60362699
6036269919,CHUNARUGHAT,60362699
6036269928,DEORGACHH,60362699
6036269938,GAZIPUR,60362699
6036269947,MIRAHI,60362699
6036269957,PAIK PARA,60362699
6036269966,RANIGAON,60362699
6036269976,SANKHOLA,60362699
6036269985,SHATIAJURI,60362699
6036269995,UBAHATA,60362699
6036449922,GOPAYA,60364499
6036449924,LASKARPUR,60364499
6036449928,LUKHRA,60364499
6036449938,NIZAMPUR,60364499
6036449947,NURPUR,60364499
6036449957,POIL,60364499
6036449966,RAZIURA,60364499
6036449976,RICHI,60364499
6036449985,SAISTAGANJ,60364499
6036449995,TEGHARIA,60364499
6036689913,BAMAI,60366899
6036689927,BULLA,60366899
6036689940,KARAB,60366899
6036689954,LAKHAI,60366899
6036689967,MURAKARI,60366899
6036689981,MURIAUK,60366899
6036719916,ADAIR,60367199
6036719917,BAGASURA,60367199
6036719925,BAHARA,60367199
6036719934,BULLA,60367199
6036719943,CHHATIAIN,60367199
6036719951,CHOWMOHANI,60367199
6036719960,DHARMAGHAR,60367199
6036719969,0AGADISHPUR,60367199
6036719977,ANDIURAUK,60367199
6036719986,NOAPARA,60367199
6036719994,SHAHJAHANPUR,60367199
6036779913,AUSKANDI,60367799
6036779914,BAUSHA,60367799
6036779921,DEBPARA,60367799
6036779929,DIGHALBAK,60367799
6036779943,GAZNAPUR,60367799
6036779951,INATHGANJ,60367799
6036779958,KALAIR BANGA,60367799
6036779965,KARGAON,60367799
6036779973,KURSHI,60367799
6036779980,NABIGANJ,60367799
6036779987,PANIUNDA,60367799
6036779990,PURBA BARA BAKHAIR,60367799
6036779994,PASCHIM BARA BHAKHAIR,60367799
6058149913,BARLEKHA,60581499
6058149915,BARNI,60581499
6058149929,DAKSHIN SHAHABAJPUR,60581499
6058149931,DAKSHIN DAKSHINBHAGH,60581499
6058149939,DASHER BAZAR,60581499
6058149963,NIJ BAHADURPUR,60581499
6058149977,SUJANAGAR,60581499
6058149980,UTTAR DAKSHINBHAG,60581499
6058149985,UTTAR SHAHABAJPUR,60581499
6058149994,TALIMPUR,60581499
6058359923,FULTALA,60583599
6058359929,GOALBARI,60583599
6058359947,JAIFARNAGAR,60583599
6058359955,PASCHIM JURI,60583599
6058359967,PURBA JURI,60583599
6058359983,SAGARNAL,60583599
6058569917,ADAMPUR,60585699
6058569919,ALINAGAR,60585699
6058569928,ISLAMPUR,60585699
6058569938,KAMALGANJ,60585699
6058569947,MADHABPUR,60585699
6058569957,MUNSHI BAZAR,60585699
6058569966,PATANUSHAR,60585699
6058569976,RAHIMPUR,60585699
6058569985,SHAMSHERNAGAR,60585699
6058659910,BHUKSHIMAIL,60586599
6058659911,BARAMCHAL,60586599
6058659913,BHATERA,60586599
6058659917,BRAHMAN BAZAR,60586599
6058659935,HAJIPUR,60586599
6058659941,JOYCHANDI,60586599
6058659953,KADIRPUR,60586599
6058659959,KARMADHA,60586599
6058659965,KULAURA,60586599
6058659971,PRITHIM PASHA,60586599
6058659977,ROUTHGAON,60586599
6058659989,SHARIFPUR,60586599
6058659995,TILAGAON,60586599
6058749913,AKHAILKURA,60587499
6058749914,AMTAIL,60587499
6058749921,CHANDIGHAT,60587499
6058749929,EKATUNA,60587499
6058749936,GIASNAGAR,60587499
6058749943,KAMALPUR,60587499
6058749951,KANAKPUR,60587499
6058749958,KHALILPUR,60587499
6058749965,MANUMUKH,60587499
6058749980,MOSTAFAPUR,60587499
6058749987,NAZIRABAD,60587499
6058749994,UPPER KAGABALA,60587499
6058809910,FATEHPUR,60588099
6058809921,KAMAR CHAK,60588099
6058809931,MANSURNAGAR,60588099
6058809942,MUNSHI BAZAR,60588099
6058809952,PANCHGAON,60588099
6058809963,RAJNAGAR,60588099
6058809973,TENGRA,60588099
6058809984,UTTARBHAG,60588099
6058839915,ASHIDRON,60588399
6058839919,BHUNABIR,60588399
6058839928,KALAPUR,60588399
6058839938,KALIGHAT,60588399
6058839947,MIRZAPUR,60588399
6058839957,RAJGHAT,60588399
6058839966,SATGOAN,60588399
6058839976,SINDURKHAN,60588399
6058839985,SREEMANGAL,60588399
6090189917,DAKSHIN BADAGHAT,60901899
6090189920,DHONPUR,60901899
6090189934,FATEHPUR,60901899
6090189977,PALASH,60901899
6090189980,SHOLUKABAD,60901899
6090239911,BHATGAON,60902399
6090239913,CHHATAK,60902399
6090239914,CHARMOHALLA,60902399
6090239938,DULAR BAZAR,60902399
6090239942,DAKSHIN KHURMA,60902399
6090239947,DAKSHIN ISLAMPUR,60902399
6090239952,JAWAR BAZAR,60902399
6090239957,KALARUKA,60902399
6090239976,NOARAI,60902399
6090239985,SAIDERGAON,60902399
6090239990,SAILA AFZALABAD,60902399
6090239992,SING CHAPAIR,60902399
6090239994,UTTAR SURMA,60902399
6090279911,DURGAPASHA,60902799
6090279933,JOYKALAS,60902799
6090279961,PATHARIA,60902799
6090279978,SHIMULBAK,60902799
6090279989,PASCHIM BIRGAON,60902799
6090279990,PASCHIM PAGLA,60902799
6090279992,PURBA BIRGOAN,60902799
6090279994,PURBA PAGLA,60902799
6090299917,BHATI PARA,60902999
6090299919,CHARNAR CHAR,60902999
6090299928,DERAI SARMANGAL,60902999
6090299938,JAGADDAL,60902999
6090299947,KARIMPUR,60902999
6090299957,KULANJ,60902999
6090299966,RAFINAGAR,60902999
6090299976,RAJANAGAR,60902999
6090299985,TARAL,60902999
6090329921,DAKSHIN SUKHAIRRAJAPUR,60903299
6090329923,CHAMARDANI,60903299
6090329935,DAKSHIN BONGSHIKUNDA,60903299
6090329938,DHARMAPASHA,60903299
6090329947,JOYSREE,60903299
6090329957,MADHYANAGAR,60903299
6090329966,PAIKURATI,60903299
6090329976,SELBORASH,60903299
6090329985,UTTAR SUKHAIR RAJAPUR,60903299
6090329990,UTTAR BANGSHIKUNDA,60903299
6090339921,BOUGLA BAZAR,60903399
6090339927,DAKSHIN DOWARABAZAR,60903399
6090339932,DUHALIA,60903399
6090339961,LAKSHMIPUR,60903399
6090339967,MANNARGAON,60903399
6090339978,PANDERGAON,60903399
6090339981,SURMA,60903399
6090339986,BANGLA BAZAR,60903399
6090339992,NARSING PUR,60903399
6090479917,ASHARKANDI,60904799
6090479919,HALDIPUR,60904799
6090479938,KALKALIA,60904799
6090479947,MIRPUR,60904799
6090479957,PAILGAON,60904799
6090479966,PATALI,60904799
6090479976,RANIGANJ,60904799
6090479985,SYED PUR,60904799
6090509913,BEHELI,60905099
6090509927,VIMKHALI,60905099
6090509954,FENARBAK,60905099
6090509967,JAMALGANJ,60905099
6090509981,SACHNA BAZAR,60905099
6090869923,ATGAON,60908699
6090869947,BAHARA,60908699
6090869971,HABIBPUR,60908699
6090869995,SULLA,60908699
6090899910,KURBANNAGAR(AFTABNAGAR),60908999
6090899927,GOURARARANG,60908999
6090899933,JAHANGIRNAGAR,60908999
6090899936,KATAIR,60908999
6090899939,LAKSHMANSREE,60908999
6090899950,MOHANPUR,60908999
6090899955,MOLLAH PARA,60908999
6090899972,RANGAR CHAR,60908999
6090899977,SURMA,60908999
6090929910,BALIJURI,60909299
6090929933,DAKSHIN SREEPUR,60909299
6090929943,DAKSHIN BARADAL,60909299
6090929964,TAHIRPUR,60909299
6090929971,UTTAR BADAGHAT,60909299
6090929982,BARADAL,60909299
6090929992,UTTAR SREEPUR,60909299
6091089911,BALAGANJ,60910899
6091089913,BOALJUR BAZAR,60910899
6091089920,BURUNGA,60910899
6091089927,DAYAMIR,60910899
6091089933,DEWAN BAZAR,60910899
6091089940,GOULA BAZAR,60910899
6091089951,OMARPUR,60910899
6091089955,OSMANPUR,60910899
6091089960,PASCHIM GAURIPUR,60910899
6091089964,PASCHIM PAILANPUR,60910899
6091089967,PURBA PAILANPUR,60910899
6091089970,PURBA GAURIPUR,60910899
6091089981,SADIPUR,60910899
6091089988,TAJPUR,60910899
6091179911,ALINAGAR,60911799
6091179914,MOLLAHPUR,60911799
6091179925,CHARKHAI,60911799
6091179934,DOBHAG,60911799
6091179943,KURAR BAZAR,60911799
6091179951,LAUTA,60911799
6091179960,MATHIURA,60911799
6091179977,MURIA,60911799
6091179986,SHEOLA,60911799
6091179994,TILPARA,60911799
6091209910,ALANKARI,60912099
6091209921,BISHWANATH,60912099
6091209931,DAULATPUR,60912099
6091209942,DEOKALAS,60912099
6091209952,DASGHAR,60912099
6091209963,KHAZANCHIGAON,60912099
6091209973,LAMA KAZI,60912099
6091209984,RAMPASHA,60912099
6091279911,ISLAMPUR PASCHIM,60912799
6091279913,ISLAMPUR PURBA,60912799
6091279917,ISHAKALAS,60912799
6091279947,RANIKHAI DAKSHIN,60912799
6091279957,RANIKHAI UTTAR,60912799
6091279971,TELIKHAL,60912799
6091319930,DAUDPUR,60913199
6091319936,BARAIKANDI,60913199
6091319937,JALALPUR,60913199
6091319941,KAMAL BAZAR,60913199
6091319945,KUCHAI,60913199
6091319950,LALA BAZAR,60913199
6091319960,MOGLA BAZAR,60913199
6091319965,MOLLARGAON,60913199
6091319975,SILAM,60913199
6091319985,TETLI,60913199
6091359923,FENCHUGANJ,60913599
6091359947,GHILACHHARA,60913599
6091359971,MAIJGAON,60913599
6091359993,UTTAR FENCHUGANJ,60913599
6091359995,UTTAR KUSHIARA,60913599
6091389913,AMURA,60913899
6091389915,BAGHA,60913899
6091389917,BHADESHWAR,60913899
6091389920,BUDBARI BAZAR,60913899
6091389925,DHAKA DAKSHIN,60913899
6091389936,SHORIFGONJ,60913899
6091389943,FULBARI,60913899
6091389951,GOLAPGANJ,60913899
6091389960,LAKSHMI PASHA,60913899
6091389969,LAKSHANABAND,60913899
6091389977,UTTAR BADE PASHA,60913899
6091419910,ALIRGAON,60914199
6091419916,DAUBARI,60914199
6091419921,FATEHPUR,60914199
6091419931,PURBA JAFLONG,60914199
6091419942,PASCHIM JAFLONG,60914199
6091419952,LENGURA,60914199
6091419963,NANDIRGAON,60914199
6091419973,RUSTAMPUR,60914199
6091419984,TOWAKUL,60914199
6091539927,CHARIKATA,60915399
6091539929,CHIKNAGUL,60915399
6091539931,DARBASTA,60915399
6091539945,FATEHPUR,60915399
6091539952,JAINTAPUR,60915399
6091539963,NIJPAT,60915399
6091599913,BARA CHATUL,60915999
6091599919,DAKSHIN BANIGRAM,60915999
6091599938,JHINGRABARI,60915999
6091599947,KANAIGHAT,60915999
6091599966,PASCHIM LAKSHMIP RASAD,60915999
6091599970,SATBAK (PASCHIM DIGHIRPAR),60915999
6091599972,PURBA LAKSHMI PRASAD,60915999
6091599976,PURBA DIGHIRPAR,60915999
6091599985,RAJAGANJ,60915999
6091629932,HATKHOLA,60916299
6091629934,JALALABAD,60916299
6091629938,KANDIGAON,60916299
6091629940,KHADIMNAGAR,60916299
6091629942,KHADIM PARA,60916299
6091629955,MOGALGAON,60916299
6091629990,TUKER BAZAR,60916299
6091629995,TULTIKAR,60916299
6091629998,SYLHET CANTONMENT,60916299
6091949915,BARAHAL,60919499
6091949919,BARA THAKURI,60919499
6091949928,BIRASREE,60919499
6091949938,KASHKANAKPUR,60919499
6091949947,KAJALSHAR,60919499
6091949957,KHOLACHHARA,60919499
6091949966,MANIKPUR,60919499
6091949976,SULTANPUR,60919499
6091949985,ZAKIGANJ,60919499
5527109911,BENAIL,55271099
5527109923,MUKUNDAPUR,55271099
5527109935,DEOR,55271099
5527109947,JOTBANI,55271099
5527109959,KATLA,55271099
5527109971,KHANPUR,55271099
5527109983,PALI PRAYAGPUR,55271099
5527129913,BHOGNAGAR,55271299
5527129917,MARICHA,55271299
5527129925,MOHAMMADPUR,55271299
5527129934,MOHANPUR,55271299
5527129943,NIJPARA,55271299
5527129951,PALASHBARI,55271299
5527129960,PALTAPUR,55271299
5527129969,SHATAGRAM,55271299
5527129977,SATAIR,55271299
5527129986,SHIBRAMPUR,55271299
5527129994,SUJALPUR,55271299
5527179913,AZIMPUR,55271799
5527179919,BHANDARA,55271799
5527179928,BIRAL,55271799
5527179938,BIJORA,55271799
5527179947,DHAMAIR,55271799
5527179957,DHARMAPUR,55271799
5527179966,FARAKKABAD,55271799
5527179976,MANGALPUR,55271799
5527179980,PALASHBARI,55271799
5527179985,RANI PUKUR,55271799
5527179995,SAHARGRAM,55271799
5527219913,ATGAON,55272199
5527219927,CHHATAIL,55272199
5527219940,ISHANIA,55272199
5527219954,MUSHIDHAT,55272199
5527219967,NAFANAGAR,55272199
5527219981,RANGAON,55272199
5527309913,ABDULPUR,55273099
5527309915,ALOKDIHI,55273099
5527309923,AMARPUR,55273099
5527309931,AULIA PUKUR,55273099
5527309939,BHIAIL,55273099
5527309947,FATEHJANAPUR,55273099
5527309955,ISABPUR,55273099
5527309963,NASRATPUR,55273099
5527309971,PUNATTI,55273099
5527309979,SAINTARA,55273099
5527309987,SATNALA,55273099
5527309994,TENTULIA,55273099
5527389925,ALADIPUR,55273899
5527389928,BETDIGHI,55273899
5527389938,DAULATPUR,55273899
5527389947,ELUARY,55273899
5527389966,KAZIHAL,55273899
5527389976,KHAYERBARI,55273899
5527389984,SHIBNAGAR,55273899
5527439919,BULAKIPUR,55274399
5527439938,GHORAGHAT,55274399
5527439957,PALSA,55274399
5527439976,SINGRA,55274399
5527479913,ALIHAT,55274799
5527479940,BOALDAR,55274799
5527479981,KHATTA MADHAB PARA,55274799
5527569915,DABAR,55275699
5527569931,MUKUNDAPUR,55275699
5527569947,RAMCHANDRAPUR,55275699
5527569963,RASULPUR,55275699
5527569979,SUNDARPUR,55275699
5527569994,TARGAON,55275699
5527609915,ALOKJHARI,55276099
5527609931,ANGAR PARA,55276099
5527609947,BHABKI,55276099
5527609963,BHERBHERI,55276099
5527609979,GOALDIHI,55276099
5527609994,KHAMAR PARA,55276099
5527649916,ASKARPUR,55276499
5527649917,AULIAPUR,55276499
5527649925,CHEHELGAZI,55276499
5527649934,FAZILPUR,55276499
5527649943,KAMALPUR,55276499
5527649960,SHANKARPUR,55276499
5527649969,SHASHARA,55276499
5527649977,SEKHPURA,55276499
5527649986,SUNDARBAN,55276499
5527649994,UTHRAIL,55276499
5527699913,BHADURIA,55276999
5527699917,BINODNAGAR,55276999
5527699925,DAUDPUR,55276999
5527699943,GOLAPGANJ,55276999
5527699951,JOYPUR,55276999
5527699969,KUSHDAHA,55276999
5527699977,MAHMUDPUR,55276999
5527699986,PUTIMARA,55276999
5527699994,SHALKHURIA,55276999
5527779916,BELAICHANDI,55277799
5527779917,CHANDIPUR,55277799
5527779925,HABRA,55277799
5527779934,HAMIDPUR,55277799
5527779943,HARIRAMPUR,55277799
5527779951,MANMATHAPUR,55277799
5527779960,MOMINPUR,55277799
5527779969,MOSTAFAPUR,55277799
5527779977,PALASHBARI,55277799
5527779986,RAMPUR,55277799
5532219911,ERENDABARI,55322199
5532219923,FAZLUPUR,55322199
5532219935,FULCHHARI,55322199
5532219947,GAZARIA,55322199
5532219959,KANCHI PARA,55322199
5532219971,UDAKHALI,55322199
5532219983,URIA,55322199
5532249912,BADIAKHALI,55322499
5532249914,BALLAMJHAR,55322499
5532249921,BOALI,55322499
5532249936,GHAGOA,55322499
5532249943,GIDARI,55322499
5532249951,KAMARJANI,55322499
5532249958,KHOLAHATI,55322499
5532249965,KUPTALA,55322499
5532249973,LAKSHMIPUR,55322499
5532249980,MALIBARI,55322499
5532249985,MOLLAR CHAR,55322499
5532249987,RAMCHANDRAPUR,55322499
5532249994,SAHA PARA,55322499
5532309910,DARBASTA,55323099
5532309911,FULBARI,55323099
5532309916,GUMANIGANJ,55323099
5532309922,HARIRAMPUR,55323099
5532309927,KAMARDAHA,55323099
5532309933,KAMDIA,55323099
5532309939,KATABARI,55323099
5532309944,KOCHASAHAR,55323099
5532309950,MAHIMAGANJ,55323099
5532309955,NAKAI,55323099
5532309961,RAJAHAR,55323099
5532309967,RAKHAL BURUZ,55323099
5532309972,SHALMARA,55323099
5532309978,SAPMARA,55323099
5532309983,SHAKHAHAR,55323099
5532309989,SHIBPUR,55323099
5532309994,TALUK KANUPUR,55323099
5532676685,PALASHBARI,55326766
5532679913,BARISAL,55326799
5532679919,BETKAPA,55326799
5532679928,HARINATHPUR,55326799
5532679938,HOSSAINPUR,55326799
5532679947,KISHOREGARI,55326799
5532679957,MOHADIPUR,55326799
5532679966,MANOHARPUR,55326799
5532679976,PABNAPUR,55326799
5532829913,BANAGRAM,55328299
5532829917,BHATGRAM,55328299
5532829925,DAMODARPUR,55328299
5532829934,DHAPERHAT,55328299
5532829943,FARIDPUR,55328299
5532829951,IDILPUR,55328299
5532829960,JAMALPUR,55328299
5532829969,KHURDA KAMARPUR,55328299
5532829977,KAMAR PARA,55328299
5532829986,NALDANGA,55328299
5532829994,RASULPUR,55328299
5532889913,BHARTKHALI,55328899
5532889919,BONAR PARA,55328899
5532889928,GHURIDAHA,55328899
5532889938,HALDIA,55328899
5532889947,JUMMERBARI,55328899
5532889957,KACHUA,55328899
5532889966,KAMALER PARA,55328899
5532889976,PADUMSAHAR,55328899
5532889985,SAGHATA,55328899
5532889995,MUKTANAGAR,55328899
5532919911,BAMANDANGA,55329199
5532919912,BELKA,55329199
5532919918,CHANDIPUR,55329199
5532919925,CHHAPARHATI,55329199
5532919931,DAHABANDA,55329199
5532919937,DHOPADANGA,55329199
5532919944,HARIPUR,55329199
5532919950,KANCHIBARI,55329199
5532919956,KAPASIA,55329199
5532919963,RAMJIBAN,55329199
5532919969,SHANTIRAM,55329199
5532919975,SARBANANDA,55329199
5532919982,SONAROY,55329199
5532919988,SREEPUR,55329199
5532919994,TARAPUR,55329199
5549069913,ANDHARI JHAR,55490699
5549069919,BHURUNGAMARI,55490699
5549069928,BOLDIA,55490699
5549069938,BANGASONAHAT,55490699
5549069947,CHAR BHURUNGAMARI,55490699
5549069957,JOYMANIRHAT,55490699
5549069966,PAIKER CHHARA,55490699
5549069976,PATHARDUBI,55490699
5549069985,SHILKHURI,55490699
5549069995,TILAI,55490699
5549089919,CHAR RAJIBPUR,55490899
5549089957,KODAILKATI,55490899
5549089976,MOHANGANJ,55490899
5549099911,ASHTAMIR CHAR,55490999
5549099923,CHILMARI,55490999
5549099947,NAYERHAT,55490999
5549099959,RAMNA,55490999
5549099971,RANIGANJ,55490999
5549099983,THANAHAT,55490999
5549189913,BARA BHITA,55491899
5549189927,BHANAGMORE,55491899
5549189940,PHULBARI,55491899
5549189954,KASHIPUR,55491899
5549189967,NAODANGA,55491899
5549189981,SHIMULBARI,55491899
5549529917,BELGACHHA,55495299
5549529919,BHOGDANGA,55495299
5549529928,GHOGADAHA,55495299
5549529938,HOLOKHANA,55495299
5549529947,JATRAPUR,55495299
5549529957,KANTHALBARI,55495299
5549529976,MOGALBACHHA,55495299
5549529985,PUNCHGACHHI,55495299
5549619911,BALLABHER KHAS,55496199
5549619912,BAMANDANGA,55496199
5549619918,BERUBARI,55496199
5549619925,BHITARBAND,55496199
5549619931,HASNABAD,55496199
5549619937,KACHAKATA,55496199
5549619944,KALIGANJ,55496199
5549619950,KEDAR,55496199
5549619963,NARAYANPUR,55496199
5549619969,NEWASHI,55496199
5549619975,NOONKHAWA,55496199
5549619982,ROYGANJ,55496199
5549619988,RAMKHANA,55496199
5549619994,SANTOSHPUR,55496199
5549779910,BIDYANANDA,55497799
5549779921,CHAKIRPASHAR,55497799
5549779931,CHHINAI,55497799
5549779942,GHARIALDANGA,55497799
5549779952,NAZIMKHAN,55497799
5549779973,RAJARHAT,55497799
5549779984,OMAR MAJID,55497799
5549799911,BANDABER,55497999
5549799923,DANTBHANGA,55497999
5549799935,JADUR CHAR,55497999
5549799971,RAUMARI,55497999
5549799983,SAULMARI,55497999
5549949914,BEGUMGANJ,55499499
5549949916,BAZRA,55499499
5549949922,BURABURI,55499499
5549949933,DALDALIA,55499499
5549949939,DHAMSERNI,55499499
5549949944,DHARANIBARI,55499499
5549949950,DURGAPUR,55499499
5549949955,GUNAIGACHH,55499499
5549949961,HATIA,55499499
5549949972,PANDUL,55499499
5549949975,SAHEBER ALGA,55499499
5549949978,TABAKPUR,55499499
5549949983,THETROY,55499499
5552029910,BHADAI,55520299
5552029911,BHELABARI,55520299
5552029941,DURGAPUR,55520299
5552029959,KAMALABARI,55520299
5552029971,MAHISHKHOCHA,55520299
5552029977,PALASHI,55520299
5552029983,SAPTIBARI,55520299
5552029989,SARPUKUR,55520299
5552339915,BARAKHATA,55523399
5552339919,BHALAGURI,55523399
5552339928,DAOABARI,55523399
5552339931,FAKIR PARA,55523399
5552339938,GODDIMARI,55523399
5552339947,GOTAMARI,55523399
5552339957,NOWDABASH,55523399
5552339966,PATIKA PARA,55523399
5552339974,SANIAJAN,55523399
5552339976,SHINGIMARI,55523399
5552339985,SINDURNA,55523399
5552339995,TANGBHANGA,55523399
5552399917,BHOTEMARI,55523999
5552399923,CHALBALA,55523999
5552399929,CHANDRAPUR,55523999
5552399935,DALAGRAM,55523999
5552399947,GORAL,55523999
5552399953,KAKINA,55523999
5552399965,MADATI,55523999
5552399995,TUSHBHANDAR,55523999
5552559920,BARABARI,55525599
5552559929,GOKUNDA,55525599
5552559936,HARATI,55525599
5552559943,KHUNIAGACHH,55525599
5552559951,KULAGHAT,55525599
5552559965,MOGALHAT,55525599
5552559973,MAHENDRANAGAR,55525599
5552559983,PANCHAGRAM,55525599
5552559994,RAJPUR,55525599
5552709913,BAURA,55527099
5552709915,BURIMARI,55527099
5552709919,DAHAGRAM,55527099
5552709927,JAGATBER,55527099
5552709940,JONGRA,55527099
5552709954,KUCHLIBARI,55527099
5552709967,PATGRAM,55527099
5552709981,SREERAMPUR,55527099
5573129913,BALA PARA,55731299
5573129919,DIMLA,55731299
5573129928,GAYABARI,55731299
5573129938,JHUNAGACHH CHAPANI,55731299
5573129947,KHALISA CHAPANI,55731299
5573129957,KHOGA KHARIBARI,55731299
5573129966,NAOTARA UNION,55731299
5573129976,PASCHIM CHHATNAI,55731299
5573129985,PURBA CHHATNAI,55731299
5573129995,TEPA KHARIBARI,55731299
5573159917,BAMUNIA UNION,55731599
5573159919,BHOGDABARI UNION,55731599
5573159928,BORAGARI UNION,55731599
5573159938,DOMAR UNION,55731599
5573159947,GOMNATI UNION,55731599
5573159957,HARINCHARA,55731599
5573159966,JORABARI,55731599
5573159976,KETKIBARI,55731599
5573159985,PANGA MATUKPUR,55731599
5573159995,SONAROY,55731599
5573369913,BALAGRAM,55733699
5573369914,DAOABARI,55733699
5573369921,DHARMAPAL,55733699
5573369929,GOLMUNDA,55733699
5573369936,GOLNA,55733699
5573369951,KAIMARI,55733699
5573369958,KANTHALI,55733699
5573369965,KHUTAMARA,55733699
5573369980,MIRGANJ,55733699
5573369987,SHIMULBARI,55733699
5573369994,SAULMARI,55733699
5573459917,BAHAGILI,55734599
5573459925,BARABHITA,55734599
5573459934,CHANDKHANA,55734599
5573459943,GARAGRAM,55734599
5573459951,KISHOREGANJ,55734599
5573459960,MAGURA,55734599
5573459969,NITAI,55734599
5573459986,PUTIMARI,55734599
5573459994,RANACHANDI,55734599
5573649911,CHAPRA SARAMJANI,55736499
5573649912,CHARAIKHOLA,55736499
5573649918,CHAORA BARGACHHA,55736499
5573649925,GORGRAM,55736499
5573649931,ITAKHOLA,55736499
5573649937,KACHUKATA,55736499
5573649944,KHOKSHABARI,55736499
5573649950,KUNDA PUKUR,55736499
5573649963,PANCH PUKUR,55736499
5573649969,PALASHBARI,55736499
5573649973,LAKSHMI CHAP,55736499
5573649975,RAMNAGAR,55736499
5573649982,SANGALSHI,55736499
5573649988,SONAROY,55736499
5573649994,TUPAMARI,55736499
5573859923,BANGALIPUR,55738599
5573859927,BOTHLAGARI,55738599
5573859940,KAMAR PUKUR,55738599
5573859954,KHATA MADHUPUR,55738599
5573859967,KUSHIRAM BELPUKUR,55738599
5573859998,CANTONMENT,55738599
5577049913,ALOWA KHOWA,55770499
5577049927,BALARAMPUR,55770499
5577049940,DHAMOR,55770499
5577049954,MIRZAPUR,55770499
5577049967,RADHANAGAR,55770499
5577049981,TARIA,55770499
5577259912,BARA SHASHI,55772599
5577259914,BANAGRAM,55772599
5577259921,BODA,55772599
5577259929,CHANDANBARI,55772599
5577259951,JHALAISHALSIRI,55772599
5577259958,KAJAL DIGHI KALIGANJ,55772599
5577259973,MAIDAN DIGHI,55772599
5577259980,MAREA BAMANHAT,55772599
5577259987,PANCHPIR,55772599
5577259994,SAKOA,55772599
5577349919,CHILAHATI,55773499
5577349928,DANDAPAL,55773499
5577349938,DEBIDOBA,55773499
5577349947,DEBIGANJ,55773499
5577349953,HAZRADANGA,55773499
5577349957,PAMULI,55773499
5577349966,SALDANGA,55773499
5577349976,MALLIKADAHA,55773499
5577349985,SUNDAR DIGHI,55773499
5577349995,TEPRIGANJ,55773499
5577739911,AMARKHANA,55777399
5577739923,CHAKLARHAT,55777399
5577739935,HAFIZABAD,55777399
5577739936,DHAKKAMARA,55777399
5577739943,GARINABARI,55777399
5577739947,HARIBHASA,55777399
5577739959,KAMAT KAJAL DIGHI,55777399
5577739965,MAGURA,55777399
5577739971,PANCHAGARH,55777399
5577739983,SATMARA,55777399
5577909913,BANGLABANDHA,55779099
5577909927,BHOJANPUR,55779099
5577909940,DEBNAGAR,55779099
5577909954,BURABURI,55779099
5577909967,SALBAHAN,55779099
5577909981,TENTULIA,55779099
5577909994,TIMAIHAT,55779099
5585039916,KALU PARA,55850399
5585039918,BISHNUPUR,55850399
5585039925,DAMODARPUR,55850399
5585039931,GOPALPUR,55850399
5585039937,GOPINATHPUR,55850399
5585039963,KUTUBPUR,55850399
5585039969,LOHANI PARA,55850399
5585039975,MADHUPUR,55850399
5585039982,RADHANAGAR,55850399
5585039988,RAMNATHPUR,55850399
5585279916,ALAM BIDITAR,55852799
5585279919,BARABIL,55852799
5585279921,BETGARI,55852799
5585279931,GANGACHARA,55852799
5585279942,GAJAGHANTA,55852799
5585279963,KOLKANDA,55852799
5585279973,LAKSHMITARI,55852799
5585279977,NOHALI,55852799
5585279984,MARANIA,55852799
5585429923,HARAGACHH,55854299
5585429927,KAUNIA BALA PARA,55854299
5585429940,KURSHA,55854299
5585429954,SARAI,55854299
5585429967,SHAHIDBAGH,55854299
5585429981,TEPA MADHUPUR,55854299
5585499917,CHANDANPAT,55854999
5585499923,HARIDEBPUR,55854999
5585499927,KHALEYA,55854999
5585499931,MOMINPUR,55854999
5585499963,SADYA PUSHKARNI,55854999
5585499998,CANTONMENT,55854999
5585589917,BALUA MASIMPUR,55855899
5585589921,BARABALA,55855899
5585589926,BARA HAZRATPUR,55855899
5585589932,BALARHAT,55855899
5585589937,BHANGNI,55855899
5585589943,CHENGMARI,55855899
5585589949,DURGAPUR,55855899
5585589954,EMADPUR,55855899
5585589960,GOPALPUR,55855899
5585589962,KAFRIKHAL,55855899
5585589965,KHORAGACHH,55855899
